"","ID","cohorte","stimulus","word_freq","pseudoword_type","lexicality","length","display_condition","rt","accuracy","time_of_each_apparition","time_of_each_disparition"
"4047","kI1Np9","dyslexic_children","revoir",4,0,"word",6,10,939.365000095335,1,"653549.035,653649.044,653749.018,653848.997,653948.878,654048.951,654149.029,654249.017,654348.938,654449.081","653599.029,653698.924,653799.035,653898.809,653998.889,654098.961,654198.957,654298.868,654398.795"
"4048","kI1Np9","dyslexic_children","bain",3,0,"word",4,10,932.164000095334,1,"884630.236,884730.239,884830.362,884930.349,885030.358,885130.176,885230.355,885330.351,885430.241,885530.416","884680.318,884780.24,884880.355,884980.359,885080.36,885180.365,885280.231,885380.346,885480.356"
"4049","kI1Np9","dyslexic_children","tuot",0,1,"pseudoword",4,10,1561.7959999523,1,"304447.004,304546.803,304647,304747.012,304847.004,304947.005,305046.988,305146.915,305247.011,305346.982,305446.993,305546.841,305646.729,305746.994,305847.012,305946.969","304497.001,304596.822,304697.008,304796.971,304897.014,304997.001,305096.864,305196.919,305297.017,305397.021,305497.011,305596.992,305696.918,305797.003,305897.006,305996.943"
"4050","kI1Np9","dyslexic_children","getit",0,6,"pseudoword",5,15,862.047000143095,1,"844247.553,844314.217,844380.709,844447.568,844514.196,844580.705,844647.292,844714.188,844780.707,844847.548,844914.163,844980.703,845047.58","844280.708,844347.561,844414.211,844480.714,844547.55,844614.085,844680.705,844747.555,844814.189,844880.813,844947.55,845014.175,845080.698"
"4051","kI1Np9","dyslexic_children","juitter",0,6,"pseudoword",7,10,2194.46599999999,0,"211248.034,211347.825,211448.019,211547.971,211648.018,211748.027,211847.813,211948.006,212048.011,212148.018,212248.022,212347.869,212448.007,212547.955,212648.009,212748.025,212847.803,212948.02,213047.999,213148.009,213248.008,213347.814","211298.039,211398.028,211498.033,211597.992,211697.936,211798.012,211897.948,211998.015,212097.979,212198.033,212298.029,212397.938,212498.025,212598.035,212698.019,212797.948,212897.942,212997.998,213098.027,213197.97,213298.024,213398.01"
"4052","kI1Np9","dyslexic_children","nocturne",1,0,"word",8,0.01,1608.74600014306,0,"317196.854",""
"4053","kI1Np9","dyslexic_children","rose",2,0,"word",4,15,562.265000143088,1,"671548.835,671615.329,671682.153,671748.836,671815.432,671882.206,671948.843,672015.446,672082.074","671582.023,671648.858,671715.432,671782.208,671848.825,671915.367,671982.21,672048.827"
"4054","kI1Np9","dyslexic_children","proche",3,0,"word",6,15,1005.99800000002,1,"554483.502,554550.126,554616.648,554683.476,554750.118,554816.687,554883.5,554950.105,555016.601,555083.494,555150.116,555216.633,555283.409,555350.119,555416.651,555483.508","554516.655,554583.488,554650.023,554716.594,554783.497,554850.117,554916.61,554983.486,555050.144,555116.638,555183.485,555249.943,555316.62,555383.496,555450.111"
"4055","kI1Np9","dyslexic_children","attrager",0,6,"pseudoword",8,15,2143.91600009531,0,"908263.484,908330.023,908396.799,908463.479,908530.255,908596.835,908663.48,908730.104,908796.842,908863.256,908930.084,908996.845,909063.467,909130.093,909196.817,909263.488,909330.098,909396.826,909463.466,909530.077,909596.65,909663.343,909730.002,909796.875,909863.393,909930.027,909996.871,910063.454,910130.079,910196.847,910263.472,910330.079,910396.625","908296.829,908363.301,908430.098,908496.834,908563.519,908630.089,908696.827,908763.491,908829.981,908896.855,908963.487,909030.09,909096.827,909163.469,909230.039,909296.857,909363.316,909430.087,909496.821,909563.373,909629.996,909696.638,909763.463,909830.08,909896.7,909963.455,910030.067,910096.733,910163.451,910229.973,910296.849,910363.338"
"4056","kI1Np9","dyslexic_children","bosser",3,0,"word",6,10,895.025999999954,1,"862363.974,862463.998,862563.994,862663.995,862763.968,862863.782,862963.997,863063.896,863163.985","862413.988,862514.005,862614.002,862714.006,862814.001,862913.951,863014.007,863113.874,863213.979"
"4057","kI1Np9","dyslexic_children","rage",2,0,"word",4,10,705.43999995233,0,"788731.36,788831.319,788931.405,789031.338,789131.37,789231.412,789331.365,789431.259","788781.364,788881.26,788981.314,789081.334,789181.359,789281.305,789381.271"
"4058","kI1Np9","dyslexic_children","gartille",0,3,"pseudoword",8,15,1379.76900009537,0,"518067.131,518133.894,518200.541,518267.148,518333.804,518400.505,518467.137,518533.902,518600.527,518667.141,518733.887,518800.589,518867.139,518933.895,519000.515,519067.124,519133.889,519200.4,519267.126,519333.652,519400.519","518100.534,518167.146,518233.893,518300.34,518367.125,518433.898,518500.507,518567.143,518633.878,518700.504,518767.135,518833.614,518900.513,518967.034,519033.895,519100.408,519167.077,519233.885,519300.412,519367.13,519433.878"
"4059","kI1Np9","dyslexic_children","qroblème",0,5,"pseudoword",8,0.01,660.89300000004,0,"601249.607",""
"4060","kI1Np9","dyslexic_children","reine",3,0,"word",5,0.01,940.540999999968,1,"562049.959",""
"4061","kI1Np9","dyslexic_children","temgs",0,6,"pseudoword",5,10,1456.00499995233,1,"447301.295,447401.141,447501.311,447601.295,447701.286,447801.312,447901.153,448001.312,448101.322,448201.174,448301.283,448401.037,448501.297,448601.244,448701.237","447351.308,447451.235,447551.259,447651.277,447751.23,447851.296,447951.23,448051.287,448151.302,448251.298,448351.29,448451.226,448551.242,448651.266,448751.241"
"4062","kI1Np9","dyslexic_children","cuol",0,2,"pseudoword",4,0.01,1856.24900009535,1,"495184.151",""
"4063","kI1Np9","dyslexic_children","orbre",0,5,"pseudoword",5,15,1245.24099995231,0,"469601.059,469667.689,469734.337,469801.025,469867.695,469934.408,470001.065,470067.684,470134.42,470200.942,470267.758,470334.425,470401.057,470467.685,470534.407,470601.036,470667.708,470734.197,470801.058","469634.424,469700.847,469767.644,469834.469,469901.042,469967.683,470034.455,470101.058,470167.735,470234.144,470301.038,470367.725,470434.422,470501.056,470567.681,470634.416,470700.89,470767.624,470834.419"
"4064","kI1Np9","dyslexic_children","muorir",0,1,"pseudoword",6,10,1523.26599995233,1,"627216.034,627315.85,627415.84,627516.022,627615.773,627715.848,627815.834,627915.862,628015.898,628115.816,628215.835,628315.866,628415.875,628515.837,628615.792,628715.867","627265.847,627365.832,627465.954,627565.841,627665.826,627765.826,627865.811,627965.816,628066.185,628165.899,628265.875,628365.892,628465.853,628565.831,628665.749"
"4065","kI1Np9","dyslexic_children","riscer",0,4,"pseudoword",6,10,1994.87399999995,0,"804964.626,805064.473,805164.632,805264.627,805364.618,805464.63,805564.448,805664.626,805764.624,805864.616,805964.611,806064.604,806164.562,806264.626,806364.598,806464.602,806564.615,806664.601,806764.596,806864.6","805014.631,805114.58,805214.668,805314.65,805414.622,805514.638,805614.424,805714.622,805814.614,805914.572,806014.642,806114.37,806214.63,806314.621,806414.591,806514.601,806614.43,806714.618,806814.587,806914.611"
"4066","kI1Np9","dyslexic_children","qousser",0,5,"pseudoword",7,10,878.791000095312,1,"727232.109,727332.092,727432.091,727532.131,727632.137,727732.063,727832.08,727932.091,728032.089","727281.906,727382.011,727482.079,727582.057,727682.091,727781.883,727882.181,727982.013,728082.089"
"4067","kI1Np9","dyslexic_children","blage",0,4,"pseudoword",5,0.01,1761.19600014307,0,"678715.404",""
"4068","kI1Np9","dyslexic_children","halte",1,0,"word",5,0.01,1101.64700009534,1,"758931.753",""
"4069","kI1Np9","dyslexic_children","desu",0,4,"pseudoword",4,0.01,887.780999999959,1,"781748.219",""
"4070","kI1Np9","dyslexic_children","jeirnal",0,2,"pseudoword",7,10,3574.88000004768,0,"377112.82,377212.739,377312.687,377412.748,377512.672,377612.629,377712.674,377812.71,377912.661,378012.576,378112.813,378212.841,378312.817,378412.811,378512.589,378612.789,378712.809,378812.806,378912.791,379012.597,379112.796,379212.803,379312.798,379412.808,379512.666,379612.794,379712.787,379812.802,379912.796,380012.63,380112.786,380212.783,380312.777,380412.78,380512.658,380612.767","377162.816,377262.645,377362.708,377462.665,377562.679,377662.714,377762.659,377862.701,377962.664,378062.804,378162.798,378262.803,378362.81,378462.812,378562.694,378662.729,378762.809,378862.804,378962.799,379062.78,379162.806,379262.782,379362.786,379462.794,379562.778,379662.794,379762.794,379862.706,379962.799,380062.772,380162.814,380262.788,380362.73,380462.788,380562.757,380662.782"
"4071","kI1Np9","dyslexic_children","habiller",3,0,"word",8,0.01,2911.60500009538,0,"462267.795",""
"4072","kI1Np9","dyslexic_children","priref",0,3,"pseudoword",6,15,776.327000000048,1,"891663.673,891730.14,891797.053,891863.675,891930.277,891997.021,892063.66,892130.273,892196.834,892263.656,892330.157,892397.057","891696.835,891763.682,891830.28,891897.058,891963.693,892030.155,892097.021,892163.682,892230.192,892297.022,892363.657,892430.277"
"4073","kI1Np9","dyslexic_children","peid",0,1,"pseudoword",4,0.01,944.247000047704,0,"762548.453",""
"4074","kI1Np9","dyslexic_children","alerter",1,0,"word",7,0.01,896.686999952304,1,"853330.613",""
"4075","kI1Np9","dyslexic_children","mios",0,1,"pseudoword",4,10,1477.91400004769,1,"244714.286,244814.32,244914.285,245014.335,245114.309,245214.287,245314.226,245414.281,245514.298,245614.28,245714.297,245814.292,245914.274,246014.264,246114.274","244764.129,244864.274,244964.274,245064.29,245164.275,245264.153,245364.276,245464.276,245564.269,245664.279,245764.153,245864.277,245964.295,246064.272,246164.273"
"4076","kI1Np9","dyslexic_children","piste",3,0,"word",5,0.01,1989.23200009536,1,"422245.668",""
"4077","kI1Np9","dyslexic_children","enbroit",0,5,"pseudoword",7,0.01,3189.66700014303,0,"365262.933",""
"4078","kI1Np9","dyslexic_children","coude",2,0,"word",5,0.01,1721.88500000001,1,"715065.615",""
"4079","kI1Np9","dyslexic_children","terre",4,0,"word",5,10,1389.07800009532,1,"669648.822,669748.819,669848.714,669948.7,670048.764,670148.873,670248.851,670348.848,670448.869,670548.841,670648.814,670748.852,670848.832,670948.854","669698.838,669798.701,669898.654,669998.692,670098.933,670198.672,670298.86,670398.837,670498.85,670598.683,670698.846,670798.847,670898.861,670998.84"
"4080","kI1Np9","dyslexic_children","servise",0,4,"pseudoword",7,15,2163.85800009535,0,"752515.042,752581.713,752648.564,752715.152,752781.728,752848.557,752915.194,752981.739,753048.285,753115.098,753181.761,753248.552,753315.187,753381.801,753448.564,753515.174,753581.693,753648.565,753715.194,753781.714,753848.545,753915.026,753981.698,754048.357,754115.176,754181.782,754248.573,754315.189,754381.711,754448.548,754515.179,754581.787,754648.367","752548.307,752615.191,752681.716,752748.541,752815.086,752881.708,752948.559,753015.084,753081.7,753148.546,753215.193,753281.804,753348.573,753415.096,753481.671,753548.304,753615.095,753681.676,753748.546,753815.181,753881.816,753948.56,754015.143,754081.671,754148.542,754215.179,754281.802,754348.357,754415.067,754481.666,754548.298,754615.127"
"4081","kI1Np9","dyslexic_children","mueson",0,2,"pseudoword",6,15,1539.44200000001,1,"175015.058,175081.572,175148.416,175215.07,175281.607,175348.346,175414.952,175481.607,175548.362,175614.983,175681.627,175748.41,175814.868,175881.587,175948.418,176014.972,176081.662,176148.411,176215.034,176281.602,176348.226,176415.043,176481.545,176548.348","175048.425,175115.067,175181.673,175248.434,175314.855,175381.562,175448.419,175515.035,175581.663,175648.403,175715.053,175781.663,175848.319,175914.953,175981.596,176048.411,176114.913,176181.584,176248.414,176314.871,176381.587,176448.41,176514.939"
"4082","kI1Np9","dyslexic_children","circe",0,4,"pseudoword",5,10,662.087999999989,0,"780581.412,780681.398,780781.319,780881.435,780981.407,781081.464,781181.427","780631.426,780731.439,780831.406,780931.455,781031.415,781131.426,781231.492"
"4083","kI1Np9","dyslexic_children","sanseoit",0,3,"pseudoword",8,10,2294.67800004769,1,"357613.022,357713.046,357813.04,357913.029,358013.028,358112.858,358212.88,358312.899,358412.887,358513.025,358613.027,358713.029,358813.012,358913.033,359013.021,359113.022,359213.022,359312.998,359413.02,359512.871,359613.012,359713.012,359813.013","357663.034,357762.874,357863.026,357963.034,358062.873,358162.899,358262.84,358362.919,358463.003,358563.023,358663.047,358762.816,358862.985,358963.015,359063.012,359163.017,359262.828,359363.015,359462.857,359563.013,359662.838,359762.867,359863.006"
"4084","kI1Np9","dyslexic_children","reganger",0,2,"pseudoword",8,10,2306.05700009537,0,"489000.843,489100.796,489200.836,489300.677,489400.674,489500.834,489600.842,489700.852,489800.854,489900.721,490000.73,490100.835,490200.784,490300.837,490400.682,490500.716,490600.827,490700.709,490800.811,490900.825,491000.763,491100.826,491200.773,491300.834","489050.833,489150.788,489250.808,489350.793,489450.787,489550.841,489650.837,489750.786,489850.85,489950.823,490050.834,490150.826,490250.854,490350.799,490450.766,490550.84,490650.824,490750.817,490850.819,490950.588,491050.766,491150.774,491250.825"
"4085","kI1Np9","dyslexic_children","raqqeler",0,5,"pseudoword",8,15,1875.011,1,"353596.489,353663.083,353729.608,353796.448,353863.062,353929.654,353996.457,354063.082,354129.722,354196.291,354263.048,354329.752,354396.477,354463.073,354529.603,354596.453,354663.056,354729.576,354796.426,354863.114,354929.566,354996.445,355063.053,355129.648,355196.34,355263.037,355329.652,355396.417,355463.051","353629.748,353696.287,353763.069,353829.738,353896.413,353963.062,354029.676,354096.417,354163.089,354229.59,354296.461,354363.066,354429.664,354496.426,354563.064,354629.638,354696.345,354763.061,354829.687,354896.461,354963.059,355029.729,355096.456,355163.064,355229.62,355296.404,355363.052,355429.627"
"4086","kI1Np9","dyslexic_children","aiber",0,5,"pseudoword",5,0.01,1078.53800004767,0,"596549.662",""
"4087","kI1Np9","dyslexic_children","promener",2,0,"word",8,0.01,677.843999952311,1,"504683.956",""
"4088","kI1Np9","dyslexic_children","test",3,0,"word",4,15,894.128999952314,1,"190748.171,190814.891,190881.366,190948.207,191014.733,191081.481,191148.23,191214.796,191281.467,191348.222,191414.79,191481.388,191547.991,191614.831","190781.371,190848.09,190914.892,190981.43,191048.172,191114.93,191181.441,191248.217,191314.891,191381.432,191448.219,191514.7,191581.421"
"4089","kI1Np9","dyslexic_children","trou",3,0,"word",4,0.01,911.4430000477,1,"328846.757",""
"4090","kI1Np9","dyslexic_children","avior",0,1,"pseudoword",5,0.01,1304.6880000477,1,"598133.012",""
"4091","kI1Np9","dyslexic_children","atacer",0,4,"pseudoword",6,15,2430.31600014307,1,"482784.284,482850.77,482917.401,482984.268,483050.922,483117.683,483184.281,483250.787,483317.429,483384.007,483450.853,483517.515,483584.28,483650.918,483717.508,483784.272,483850.864,483917.329,483984.257,484050.902,484117.446,484184.28,484250.734,484317.498,484384.041,484450.797,484517.508,484584.235,484650.86,484717.509,484784.243,484850.884,484917.367,484984.26,485050.836,485117.488,485184.25","482817.491,482884.064,482950.812,483017.521,483084.277,483150.87,483217.402,483284.259,483350.909,483417.501,483484.279,483550.911,483617.517,483684.281,483750.902,483817.464,483884.063,483950.902,484017.516,484084.256,484150.802,484217.497,484284.26,484350.786,484417.39,484484.178,484550.861,484617.507,484684.264,484750.853,484817.509,484884.093,484950.705,485017.497,485084.254,485150.845"
"4092","kI1Np9","dyslexic_children","déqêcher",0,5,"pseudoword",8,15,2395.17200000002,0,"276397.328,276463.95,276530.563,276597.319,276663.938,276730.437,276797.195,276863.905,276930.472,276997.304,277063.931,277130.458,277197.317,277263.756,277330.447,277397.333,277463.94,277530.45,277597.273,277663.907,277730.445,277797.245,277863.911,277930.44,277997.29,278063.917,278130.448,278197.305,278263.754,278330.421,278397.293,278463.916,278530.418,278597.315,278663.905,278730.43","276430.478,276497.314,276563.953,276630.467,276697.109,276763.742,276830.571,276897.264,276963.737,277030.447,277097.274,277163.931,277230.525,277297.318,277363.916,277430.457,277497.267,277563.915,277630.531,277697.29,277763.76,277830.407,277897.31,277963.909,278030.527,278097.305,278163.903,278230.496,278297.213,278363.898,278430.404,278497.295,278563.904,278630.449,278697.259,278763.785"
"4093","kI1Np9","dyslexic_children","presjue",0,6,"pseudoword",7,15,1461.62899995234,1,"552516.671,552583.47,552650.234,552716.675,552783.517,552850.149,552916.634,552983.506,553050.141,553116.733,553183.257,553250.083,553316.699,553383.437,553450.027,553516.673,553583.505,553650.129,553716.573,553783.416,553850.115,553916.645","552550.134,552616.715,552683.321,552750.099,552816.669,552883.511,552950.154,553016.632,553083.413,553150.141,553216.653,553283.462,553350.142,553416.639,553483.377,553550.15,553616.641,553683.317,553749.912,553816.629,553883.493,553950.125"
"4094","kI1Np9","dyslexic_children","oxygène",2,0,"word",7,10,1162.30699999997,0,"453251.193,453351.031,453451.134,453551.236,453651.195,453751.201,453851.23,453951.042,454051.224,454151.226,454251.224,454351.227","453301.239,453401.114,453501.171,453601.239,453701.221,453801.22,453901.221,454001.176,454101.208,454201.189,454301.18,454401.173"
"4095","kI1Np9","dyslexic_children","ghoto",0,6,"pseudoword",5,10,3261.51699995226,1,"542616.783,542716.768,542816.839,542916.762,543016.757,543116.726,543216.757,543316.766,543416.79,543516.74,543616.712,543716.723,543816.749,543916.73,544016.76,544116.724,544216.75,544316.724,544416.758,544516.778,544616.698,544716.77,544816.784,544916.773,545016.763,545116.736,545216.706,545316.695,545416.756,545516.735,545616.703,545716.729,545816.751","542666.824,542766.878,542866.76,542966.793,543066.863,543166.843,543266.8,543366.873,543466.862,543566.802,543666.843,543766.731,543866.731,543966.754,544066.845,544166.843,544266.858,544366.831,544466.806,544566.842,544666.706,544766.815,544866.842,544966.727,545066.842,545166.786,545266.791,545366.753,545466.767,545566.794,545666.829,545766.762,545866.787"
"4096","kI1Np9","dyslexic_children","cateau",0,6,"pseudoword",6,15,3797.91200004774,1,"538300.288,538366.896,538433.647,538500.142,538566.907,538633.676,538700.313,538766.923,538833.663,538900.301,538966.861,539033.412,539100.306,539166.839,539233.665,539300.186,539366.834,539433.652,539500.171,539566.799,539633.672,539700.289,539766.899,539833.646,539900.283,539966.824,540033.475,540100.23,540166.895,540233.653,540300.195,540366.849,540433.632,540500.285,540566.776,540633.649,540700.271,540766.893,540833.651,540900.172,540966.746,541033.643,541100.275,541166.824,541233.651,541300.282,541366.84,541433.648,541500.278,541566.679,541633.558,541700.159,541766.78,541833.603,541900.255,541966.821,542033.637","538333.669,538400.302,538466.88,538533.453,538600.298,538666.853,538733.675,538800.303,538866.865,538933.629,539000.141,539066.852,539133.638,539200.309,539266.838,539333.65,539400.311,539466.861,539533.392,539600.287,539666.83,539733.655,539800.221,539866.84,539933.664,540000.283,540066.886,540133.65,540200.301,540266.839,540333.661,540400.278,540466.896,540533.454,540600.266,540666.899,540733.632,540800.288,540866.896,540933.646,541000.278,541066.759,541133.649,541200.291,541266.822,541333.646,541400.285,541466.892,541533.649,541600.245,541666.775,541733.65,541800.064,541866.874,541933.632,542000.245,542066.727"
"4097","kI1Np9","dyslexic_children","marier",4,0,"word",6,15,1344.65000009537,1,"497567.25,497634.122,497700.712,497767.384,497834.092,497900.759,497967.425,498033.924,498100.7,498167.415,498234.051,498300.835,498367.246,498434.112,498500.731,498567.22,498634.021,498700.724,498767.388,498834.106,498900.637","497600.686,497667.424,497734.114,497800.752,497867.369,497934.126,498000.74,498067.326,498134.135,498200.743,498267.307,498334.039,498400.741,498467.418,498534.116,498600.489,498667.35,498734.088,498800.695,498867.343"
"4098","kI1Np9","dyslexic_children","meilliér",0,2,"pseudoword",8,10,1044.96300009533,0,"914413.437,914513.392,914613.423,914713.419,914813.407,914913.42,915013.398,915113.427,915213.416,915313.422,915413.409","914463.263,914563.446,914663.422,914763.418,914863.412,914963.238,915063.397,915163.417,915263.407,915363.43"
"4099","kI1Np9","dyslexic_children","droit",3,0,"word",5,15,1310.01499995228,1,"736115.285,736181.889,736248.738,736315.325,736381.889,736448.664,736515.347,736581.996,736648.743,736715.336,736781.927,736848.747,736915.335,736981.911,737048.723,737115.373,737181.985,737248.748,737315.362,737381.806","736148.753,736215.366,736281.851,736348.765,736415.323,736481.985,736548.728,736615.326,736681.938,736748.75,736815.185,736881.806,736948.73,737015.278,737081.982,737148.742,737215.324,737281.937,737348.733,737415.308"
"4100","kI1Np9","dyslexic_children","grai",0,3,"pseudoword",4,0.01,1206.57099995227,0,"589699.729",""
"4101","kI1Np9","dyslexic_children","presce",0,4,"pseudoword",6,10,1978.25399995231,1,"253714.046,253814.163,253914.026,254014.194,254114.176,254214.178,254314.161,254414.049,254514.194,254614.177,254714.181,254814.179,254914.04,255014.17,255114.175,255214.176,255314.197,255413.983,255514.176,255614.186","253764.051,253864.195,253964.15,254064.19,254164.183,254264.186,254364.178,254464.128,254564.189,254664.17,254764.167,254864.179,254964.135,255064.163,255164.175,255264.159,255364.171,255464.152,255564.241,255664.156"
"4102","kI1Np9","dyslexic_children","coqain",0,5,"pseudoword",6,15,1477.43500009534,1,"274413.965,274480.49,274547.112,274613.964,274680.442,274747.334,274813.973,274880.473,274947.328,275013.969,275080.455,275147.333,275213.759,275280.478,275347.326,275413.943,275480.475,275547.155,275613.957,275680.467,275747.237,275813.956,275880.451","274447.32,274513.956,274580.537,274647.331,274713.756,274780.436,274847.362,274913.943,274980.483,275047.332,275113.957,275180.46,275247.253,275313.948,275380.434,275447.341,275513.943,275580.466,275647.32,275713.84,275780.465,275847.314"
"4103","kI1Np9","dyslexic_children","faimper",0,3,"pseudoword",7,10,2039.01600009535,1,"412762.384,412862.305,412962.356,413062.293,413162.314,413262.419,413362.318,413462.443,413562.343,413662.406,413762.352,413862.296,413962.366,414062.36,414162.378,414262.36,414362.357,414462.282,414562.333,414662.343,414762.362","412812.426,412912.436,413012.42,413112.421,413212.435,413312.446,413412.294,413512.445,413612.376,413712.416,413812.425,413912.222,414012.337,414112.372,414212.401,414312.421,414412.251,414512.42,414612.416,414712.418"
"4104","kI1Np9","dyslexic_children","ausi",0,4,"pseudoword",4,15,1229.60700004769,1,"619466.093,619532.572,619599.366,619665.887,619732.674,619799.322,619865.907,619932.794,619999.397,620065.897,620132.722,620199.302,620265.985,620332.704,620399.219,620465.954,620532.604,620599.297,620665.91","619499.437,619565.97,619632.595,619699.409,619765.951,619832.583,619899.395,619966.131,620032.545,620099.3,620165.926,620232.71,620299.241,620365.882,620432.807,620499.273,620565.886,620632.693"
"4105","kI1Np9","dyslexic_children","obus",1,0,"word",4,10,1361.50400000002,1,"395895.996,395995.954,396095.999,396195.995,396295.921,396395.996,396496.053,396595.96,396695.996,396795.987,396896.011,396995.953,397095.984,397195.941","395945.996,396046.008,396146.015,396245.854,396346.004,396445.993,396545.804,396645.999,396745.767,396845.967,396945.981,397045.981,397145.998,397245.794"
"4106","kI1Np9","dyslexic_children","liberté",3,0,"word",7,10,1422.3070001431,1,"795581.293,795681.252,795781.276,795881.294,795981.175,796081.255,796181.247,796281.242,796381.28,796481.144,796581.231,796681.338,796781.209,796881.209,796981.18","795631.34,795731.293,795831.276,795931.229,796031.223,796131.275,796231.206,796331.358,796431.269,796531.286,796631.272,796731.258,796831.221,796931.182"
"4107","kI1Np9","dyslexic_children","vigilant",1,0,"word",8,10,1672.76700009534,0,"559866.633,559966.641,560066.605,560166.578,560266.568,560366.614,560466.574,560566.54,560666.634,560766.563,560866.562,560966.565,561066.524,561166.593,561266.543,561366.536,561466.593","559916.565,560016.579,560116.56,560216.633,560316.6,560416.582,560516.589,560616.571,560716.559,560816.506,560916.572,561016.572,561116.604,561216.583,561316.51,561416.485,561516.568"
"4108","kI1Np9","dyslexic_children","nager",2,0,"word",5,0.01,1096.342,1,"516467.158",""
"4109","kI1Np9","dyslexic_children","bieu",0,5,"pseudoword",4,0.01,1196.52300000004,1,"614349.477",""
"4110","kI1Np9","dyslexic_children","sépoujo",0,3,"pseudoword",7,15,990.674999952316,1,"507600.625,507667.167,507734.003,507800.631,507867.248,507934,508000.627,508067.294,508134,508200.444,508267.234,508334.006,508400.634,508467.253,508533.986","507634.018,507700.432,507767.202,507833.987,507900.645,507967.256,508033.964,508100.641,508167.13,508233.92,508300.642,508367.23,508433.989,508500.634,508567.256"
"4111","kI1Np9","dyslexic_children","étrange",3,0,"word",7,10,3006.74499995232,1,"424745.555,424845.728,424945.708,425045.496,425145.474,425245.644,425345.684,425445.717,425545.537,425645.665,425745.692,425845.569,425945.627,426045.645,426145.476,426245.496,426345.681,426445.68,426545.483,426645.67,426745.666,426845.63,426945.656,427045.596,427145.638,427245.479,427345.662,427445.635,427545.423,427645.651,427745.661","424795.672,424895.691,424995.49,425095.568,425195.69,425295.633,425395.639,425495.482,425595.683,425695.678,425795.688,425895.622,425995.474,426095.632,426195.516,426295.481,426395.678,426495.504,426595.654,426695.628,426795.623,426895.689,426995.478,427095.628,427195.663,427295.666,427395.657,427495.663,427595.586,427695.648"
"4112","kI1Np9","dyslexic_children","faute",4,0,"word",5,0.01,1894.90899999999,1,"391612.591",""
"4113","kI1Np9","dyslexic_children","mair",0,3,"pseudoword",4,10,1446.01500004763,0,"683648.685,683748.547,683848.646,683948.711,684048.724,684148.66,684248.54,684348.684,684448.697,684548.654,684648.55,684748.568,684848.677,684948.689,685048.694","683698.666,683798.662,683898.741,683998.703,684098.684,684198.697,684298.682,684398.706,684498.635,684598.691,684698.585,684798.663,684898.67,684998.672"
"4114","kI1Np9","dyslexic_children","chiot",1,0,"word",5,0.01,1828.33200000005,1,"880447.168",""
"4115","kI1Np9","dyslexic_children","désoler",4,0,"word",7,10,1725.12700004771,1,"368979.573,369079.514,369179.577,369279.565,369379.437,369479.57,369579.551,369679.552,369779.52,369879.441,369979.494,370079.494,370179.502,370279.596,370379.505,370479.496,370579.501,370679.444","369029.48,369129.504,369229.494,369329.457,369429.451,369529.489,369629.5,369729.483,369829.494,369929.497,370029.402,370129.459,370229.507,370329.506,370429.577,370529.5,370629.362"
"4116","kI1Np9","dyslexic_children","atio",0,3,"pseudoword",4,15,610.786000047694,1,"784731.414,784798.035,784864.719,784931.334,784998.045,785064.847,785131.468,785198.062,785264.83,785331.259","784764.678,784831.305,784898.133,784964.881,785031.439,785098.053,785164.838,785231.389,785298.012"
"4117","kI1Np9","dyslexic_children","douer",2,0,"word",5,15,1028.41799995233,1,"567133.382,567199.981,567266.587,567333.314,567399.941,567466.606,567533.36,567599.979,567666.495,567733.348,567800.006,567866.466,567933.273,567999.976,568066.524,568133.355","567166.501,567233.36,567299.986,567366.52,567433.283,567499.974,567566.546,567633.365,567699.962,567766.546,567833.34,567899.93,567966.531,568033.365,568099.998"
"4118","kI1Np9","dyslexic_children","offére",0,3,"pseudoword",6,0.01,1428.62699995231,0,"296463.673",""
"4119","kI1Np9","dyslexic_children","ennemi",2,0,"word",6,10,2161.21599995228,1,"680982.084,681082.081,681181.972,681281.877,681381.842,681481.937,681581.918,681682.106,681782.043,681882.069,681982.071,682082.133,682182.116,682282.072,682382.103,682482.067,682582.09,682682.094,682782.093,682882.092,682982.093,683082.076","681032.093,681131.945,681231.862,681331.805,681431.917,681531.912,681632.064,681731.858,681832.103,681932.105,682032.088,682132.128,682231.916,682332.045,682432.068,682532.039,682632.102,682731.923,682832.093,682932.087,683032.066,683132.049"
"4120","kI1Np9","dyslexic_children","verre",4,0,"word",5,10,1112.76399999997,1,"573949.736,574049.872,574149.715,574249.934,574349.943,574449.864,574549.976,574649.912,574749.912,574849.89,574949.854,575049.873","573999.742,574099.904,574199.921,574299.893,574399.685,574499.926,574599.899,574699.889,574799.894,574899.697,574999.9"
"4121","kI1Np9","dyslexic_children","ipsorer",0,2,"pseudoword",7,0.01,1044.92300004768,1,"791764.777",""
"4122","kI1Np9","dyslexic_children","minuit",2,0,"word",6,10,1337.45299995237,0,"612482.847,612582.83,612682.81,612782.86,612882.788,612982.667,613082.774,613182.841,613282.793,613382.795,613482.686,613582.838,613682.828,613782.766","612532.825,612632.806,612732.718,612832.846,612932.674,613032.692,613132.82,613232.79,613332.787,613432.625,613532.684,613632.804,613732.625"
